,School1,School2,Year,Distance,popDiff,perfDiff
3218,Chater Junior School,Little Reddings Primary School,2018,3370.3308442940734,0.6166666666666666,0.3766799528476816
3219,Laurance Haines School,Little Reddings Primary School,2018,3608.1193162089303,0.30000000000000004,1.5499573261027069
3220,St Anthony's Catholic Primary School,Little Reddings Primary School,2018,4485.731378493367,0.5499999999999999,3.260395715175817
3221,Eastbury Farm Primary School,Little Reddings Primary School,2018,5012.908337482344,0.2222222222222222,2.8820811159478374
3222,Holywell Primary School,Little Reddings Primary School,2018,4378.973053125585,-0.1111111111111111,-1.5096350161117456
3223,Bromet Primary School,Little Reddings Primary School,2018,2364.487259428564,0.6916666666666668,1.3535695465023485
3224,_Bushey Heath Primary School,Little Reddings Primary School,2018,1534.817578736965,1.3333333333333335,5.345755393954695
3225,Greenfields Primary School,Little Reddings Primary School,2018,4237.799664920464,0.33333333333333337,-2.89102392367991
3226,Hartsbourne Primary School,Little Reddings Primary School,2018,2045.6923033535616,0.43333333333333335,2.937973283610669
3228,Oxhey Wood Primary School,Little Reddings Primary School,2018,3553.0766949223034,0.0,0.653674008302856
3229,Sacred Heart Catholic Primary School and Nursery,Little Reddings Primary School,2018,1166.2521168255173,0.5916666666666667,0.9204091712080349
3230,St Joseph Catholic Primary School,Little Reddings Primary School,2018,3662.9452630362907,0.7999999999999999,2.799503753546887
3231,St Meryl School,Little Reddings Primary School,2018,2603.9318347452954,0.5000000000000001,0.23689105751917877
3232,Warren Dell Primary School,Little Reddings Primary School,2018,3294.12355566697,0.6333333333333334,1.598610438060958
3233,Woodhall Primary School,Little Reddings Primary School,2018,3585.4575719146364,-0.033333333333333326,-0.549791139959997
3234,Hertsmere Jewish Primary School,Little Reddings Primary School,2018,4206.359233351332,0.6166666666666666,1.7185845191353488
3235,Meryfield Primary School,Little Reddings Primary School,2018,5046.385042780624,0.44999999999999996,0.1315689894553117
3236,Newberries Primary School,Little Reddings Primary School,2018,4973.621618096817,0.7666666666666667,1.5578153008049023
3237,St Nicholas Elstree Church of England VA Primary School,Little Reddings Primary School,2018,4081.0158049191627,-0.09999999999999998,-0.9410663843743755
3238,Parkside Community Primary School,Little Reddings Primary School,2018,5709.024872953349,-0.09999999999999998,-3.9940328501377538
3239,Cowley Hill School,Little Reddings Primary School,2018,5959.4873940633515,0.41666666666666663,0.6457251255353806
3240,Summerswood Primary School,Little Reddings Primary School,2018,5977.879557167407,0.1166666666666667,-2.9049956275840967
3241,Beechfield School,Oxhey Wood Primary School,2018,5804.730915382727,-0.04999999999999999,-0.24020177110990448
3242,Cassiobury Junior School,Oxhey Wood Primary School,2018,5151.901881829661,0.5333333333333333,0.2227924758935494
3243,Highwood Primary School,Oxhey Wood Primary School,2018,4707.713032885501,0.41666666666666663,-0.5951183653238045
3244,Knutsford School,Oxhey Wood Primary School,2018,5162.357600941647,0.9500000000000001,1.8654131830110576
3245,Nascot Wood Junior School,Oxhey Wood Primary School,2018,5247.961318455005,1.0499999999999998,3.6212254542290276
3246,Parkgate Junior School,Oxhey Wood Primary School,2018,5585.023187060194,0.09999999999999998,-1.0021619195372455
3247,Bournehall Primary School,Oxhey Wood Primary School,2018,3398.0164802425547,0.7999999999999999,4.059156805904443
3248,Bushey Manor Junior School,Oxhey Wood Primary School,2018,2705.80357749782,0.5000000000000001,-1.3738931130129601
3249,Central Primary School,Oxhey Wood Primary School,2018,3454.085117654167,0.2833333333333333,0.7276945754251777
3250,Chater Junior School,Oxhey Wood Primary School,2018,3333.8854209465567,0.6166666666666666,-0.27699405545517447
3251,Laurance Haines School,Oxhey Wood Primary School,2018,2713.983971949724,0.30000000000000004,0.8962833177998508
3252,St Anthony's Catholic Primary School,Oxhey Wood Primary School,2018,3248.932132255151,0.5499999999999999,2.6067217068729613
3253,Eastbury Farm Primary School,Oxhey Wood Primary School,2018,1868.0267664035223,0.2222222222222222,2.2284071076449816
3254,Harvey Road Primary School,Oxhey Wood Primary School,2018,4584.4568925882595,0.7999999999999999,4.503289174824303
3255,Holywell Primary School,Oxhey Wood Primary School,2018,2870.8383792892278,-0.1111111111111111,-2.1633090244146014
3256,Rickmansworth Park Junior Mixed and Infant School,Oxhey Wood Primary School,2018,5505.177290514812,0.7999999999999999,1.4371008304761506
3257,"St Mary's Church of England Primary School, Rickmansworth",Oxhey Wood Primary School,2018,5834.55919500351,-0.09999999999999998,-0.22355149359512316
3258,Yorke Mead Primary School,Oxhey Wood Primary School,2018,5055.685512371196,0.21666666666666667,-0.07614800313757539
3259,Bromet Primary School,Oxhey Wood Primary School,2018,1894.7321710468739,0.6916666666666668,0.6998955381994926
3260,_Bushey Heath Primary School,Oxhey Wood Primary School,2018,3702.384772008442,1.3333333333333335,4.692081385651839
3261,Greenfields Primary School,Oxhey Wood Primary School,2018,777.0739990502835,0.33333333333333337,-3.544697931982766
3262,Hartsbourne Primary School,Oxhey Wood Primary School,2018,3451.3685691331198,0.43333333333333335,2.2842992753078133
3263,Little Reddings Primary School,Oxhey Wood Primary School,2018,3553.0766949223034,0.0,-0.653674008302856
3265,Sacred Heart Catholic Primary School and Nursery,Oxhey Wood Primary School,2018,2554.123332965736,0.5916666666666667,0.2667351629051789
3266,St Joseph Catholic Primary School,Oxhey Wood Primary School,2018,481.75720025755714,0.7999999999999999,2.1458297452440314
3267,St Meryl School,Oxhey Wood Primary School,2018,1056.3091403561743,0.5000000000000001,-0.4167829507836773
3268,Warren Dell Primary School,Oxhey Wood Primary School,2018,431.3930922024598,0.6333333333333334,0.9449364297581021
3269,Woodhall Primary School,Oxhey Wood Primary School,2018,679.6499098800793,-0.033333333333333326,-1.2034651482628531
3270,Beechfield School,Rickmansworth Park Junior Mixed and Infant School,2018,5441.93531751343,-0.8499999999999999,-1.6773026015860553
3271,Cassiobury Junior School,Rickmansworth Park Junior Mixed and Infant School,2018,3990.489694260593,-0.2666666666666666,-1.2143083545826012
3272,Holy Rood Catholic Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5065.5756829801685,-0.19999999999999996,1.0733684165942388
3273,Nascot Wood Junior School,Rickmansworth Park Junior Mixed and Infant School,2018,4831.354364978831,0.25,2.1841246237528766
3274,Orchard Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5495.516081315748,-0.3999999999999999,2.852893907800863
3275,Sarratt Church of England Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,4718.556135090479,-0.4871794871794871,-2.4428261363588772
3276,"St Paul's Church of England Primary School, Langleybury",Rickmansworth Park Junior Mixed and Infant School,2018,5733.087475348689,-0.2999999999999998,1.2125794141690738
3277,Central Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5269.817549023875,-0.5166666666666666,-0.709406255050973
3278,Chater Junior School,Rickmansworth Park Junior Mixed and Infant School,2018,4467.709592173601,-0.18333333333333335,-1.7140948859313252
3279,Laurance Haines School,Rickmansworth Park Junior Mixed and Infant School,2018,4017.9758585636127,-0.4999999999999999,-0.5408175126762998
3280,St Anthony's Catholic Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,3160.0969921823603,-0.25,1.1696208763968106
3281,Arnett Hills Junior Mixed and Infant School,Rickmansworth Park Junior Mixed and Infant School,2018,2111.2074744088986,-0.23333333333333317,3.4997808490753597
3282,Chorleywood Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,4042.684751498687,-0.16666666666666652,3.098496285330545
3283,Christ Church Chorleywood CofE School,Rickmansworth Park Junior Mixed and Infant School,2018,3165.0214849191784,-0.19999999999999996,3.9412173078175865
3284,Eastbury Farm Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,3804.8239118256183,-0.5777777777777777,0.7913062771688308
3285,Harvey Road Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,1175.328039314982,0.0,3.066188344348152
3286,Holywell Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,3240.941221312105,-0.911111111111111,-3.600409854890752
3287,Maple Cross Junior Mixed Infant and Nursery School,Rickmansworth Park Junior Mixed and Infant School,2018,4283.129346634304,-0.7999999999999999,-1.9369097468330327
3289,Russell School,Rickmansworth Park Junior Mixed and Infant School,2018,4524.687503021618,-0.7666666666666666,-1.2242253390725093
3290,Shepherd Primary,Rickmansworth Park Junior Mixed and Infant School,2018,2246.5974272218864,-0.8166666666666665,-1.605293954560497
3291,St John Catholic Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,1912.4583655598885,-0.5333333333333332,1.8302627228907495
3292,"St Mary's Church of England Primary School, Rickmansworth",Rickmansworth Park Junior Mixed and Infant School,2018,1591.9880652818977,-0.8999999999999999,-1.6606523240712738
3293,St Peter's Church of England Voluntary Aided Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,1885.017241300461,-0.6333333333333333,0.6332128996615849
3294,Yorke Mead Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,1436.3011522657775,-0.5833333333333333,-1.513248833613726
3295,Bromet Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5332.078862882656,-0.10833333333333317,-0.7372052922766581
3296,Greenfields Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5670.183154008343,-0.46666666666666656,-4.981798762458917
3297,Oxhey Wood Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5505.177290514812,-0.7999999999999999,-1.4371008304761506
3298,St Joseph Catholic Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5037.539180989067,0.0,0.7087289147678806
3299,Warren Dell Primary School,Rickmansworth Park Junior Mixed and Infant School,2018,5319.360205889427,-0.16666666666666652,-0.49216440071804857
3300,Beechfield School,Sacred Heart Catholic Primary School and Nursery,2018,4337.86779420489,-0.6416666666666666,-0.5069369340150833
3301,Cassiobury Junior School,Sacred Heart Catholic Primary School and Nursery,2018,4347.078674236297,-0.05833333333333335,-0.04394268701162951
3302,Cherry Tree Primary School,Sacred Heart Catholic Primary School and Nursery,2018,4757.993799911891,-0.3416666666666667,-2.5826375517826805
3303,Coates Way JMI and Nursery School,Sacred Heart Catholic Primary School and Nursery,2018,5659.099751727301,-0.2583333333333333,-1.1338556639235455
3304,Grove Academy,Sacred Heart Catholic Primary School and Nursery,2018,4439.461228572674,-0.2694444444444445,-2.1284118458256605
3305,Highwood Primary School,Sacred Heart Catholic Primary School and Nursery,2018,2463.4845240025356,-0.17500000000000004,-0.8618535282289834
3306,Holy Rood Catholic Primary School,Sacred Heart Catholic Primary School and Nursery,2018,5628.862229616213,0.008333333333333304,2.2437340841652107
3307,Kingsway Junior School,Sacred Heart Catholic Primary School and Nursery,2018,5541.17541682268,-0.17500000000000004,-3.5080540028985516
3308,Knutsford School,Sacred Heart Catholic Primary School and Nursery,2018,3210.8743357534254,0.3583333333333334,1.5986780201058788
3309,Leavesden JMI School,Sacred Heart Catholic Primary School and Nursery,2018,5934.787696287038,0.17500000000000004,-1.9276320457440768
3310,Nascot Wood Junior School,Sacred Heart Catholic Primary School and Nursery,2018,4012.279651270584,0.45833333333333326,3.354490291323849
3311,Orchard Primary School,Sacred Heart Catholic Primary School and Nursery,2018,4981.016964436078,-0.19166666666666665,4.023259575371835
3312,Parkgate Junior School,Sacred Heart Catholic Primary School and Nursery,2018,3768.497047895885,-0.4916666666666667,-1.2688970824424246
3313,St Catherine of Siena Catholic Primary School,Sacred Heart Catholic Primary School and Nursery,2018,5909.651850997654,0.1416666666666666,2.711886167391837
3314,Bournehall Primary School,Sacred Heart Catholic Primary School and Nursery,2018,862.6992523469578,0.20833333333333326,3.7924216429992645
3315,Bushey Manor Junior School,Sacred Heart Catholic Primary School and Nursery,2018,461.8062364238924,-0.09166666666666656,-1.640628275918139
3316,Central Primary School,Sacred Heart Catholic Primary School and Nursery,2018,1938.9198023641927,-0.30833333333333335,0.4609594125199988
3317,Chater Junior School,Sacred Heart Catholic Primary School and Nursery,2018,2455.635559279919,0.02499999999999991,-0.5437292183603534
3318,Laurance Haines School,Sacred Heart Catholic Primary School and Nursery,2018,2531.4401039724403,-0.29166666666666663,0.629548154894672
3319,St Anthony's Catholic Primary School,Sacred Heart Catholic Primary School and Nursery,2018,3413.8731669468916,-0.04166666666666674,2.3399865439677825
3320,Eastbury Farm Primary School,Sacred Heart Catholic Primary School and Nursery,2018,3869.376435551341,-0.36944444444444446,1.9616719447398026
3321,Harvey Road Primary School,Sacred Heart Catholic Primary School and Nursery,2018,5360.068003299958,0.20833333333333326,4.236554011919124
3322,Holywell Primary School,Sacred Heart Catholic Primary School and Nursery,2018,3266.338163754635,-0.7027777777777777,-2.4300441873197802
3323,Yorke Mead Primary School,Sacred Heart Catholic Primary School and Nursery,2018,5518.971099761259,-0.375,-0.34288316604275426
3324,Bromet Primary School,Sacred Heart Catholic Primary School and Nursery,2018,1202.982959147801,0.10000000000000009,0.43316037529431367
3325,_Bushey Heath Primary School,Sacred Heart Catholic Primary School and Nursery,2018,2210.8245068299743,0.7416666666666667,4.4253462227466605
3326,Greenfields Primary School,Sacred Heart Catholic Primary School and Nursery,2018,3296.5475880077934,-0.2583333333333333,-3.8114330948879447
3327,Hartsbourne Primary School,Sacred Heart Catholic Primary School and Nursery,2018,2460.442439887591,-0.15833333333333333,2.0175641124026344
3328,Little Reddings Primary School,Sacred Heart Catholic Primary School and Nursery,2018,1166.2521168255173,-0.5916666666666667,-0.9204091712080349
3329,Oxhey Wood Primary School,Sacred Heart Catholic Primary School and Nursery,2018,2554.123332965736,-0.5916666666666667,-0.2667351629051789
3331,St Joseph Catholic Primary School,Sacred Heart Catholic Primary School and Nursery,2018,2582.2594757305083,0.20833333333333326,1.8790945823388523
3332,St Meryl School,Sacred Heart Catholic Primary School and Nursery,2018,1771.4573096747208,-0.09166666666666656,-0.6835181136888562
3333,Warren Dell Primary School,Sacred Heart Catholic Primary School and Nursery,2018,2234.3808985936125,0.04166666666666674,0.6782012668529231
3334,Woodhall Primary School,Sacred Heart Catholic Primary School and Nursery,2018,2740.851327598781,-0.625,-1.470200311168032
3335,Hertsmere Jewish Primary School,Sacred Heart Catholic Primary School and Nursery,2018,5335.961956386121,0.02499999999999991,0.7981753479273137
3336,St Nicholas Elstree Church of England VA Primary School,Sacred Heart Catholic Primary School and Nursery,2018,5170.526665630881,-0.6916666666666667,-1.8614755555824105
3337,Beechfield School,St Joseph Catholic Primary School,2018,5469.426386742946,-0.8499999999999999,-2.3860315163539356
3338,Cassiobury Junior School,St Joseph Catholic Primary School,2018,4743.269442062089,-0.2666666666666666,-1.9230372693504818
3339,Highwood Primary School,St Joseph Catholic Primary School,2018,4550.007032961597,-0.3833333333333333,-2.7409481105678357
3340,Knutsford School,St Joseph Catholic Primary School,2018,4924.6013036590075,0.15000000000000013,-0.2804165622329735
3341,Nascot Wood Junior School,St Joseph Catholic Primary School,2018,4888.975761854419,0.25,1.4753957089849963
3342,Parkgate Junior School,St Joseph Catholic Primary School,2018,5312.378186838734,-0.7,-3.147991664781277
3343,Bournehall Primary School,St Joseph Catholic Primary School,2018,3444.0084204310533,0.0,1.913327060660412
3344,Bushey Manor Junior School,St Joseph Catholic Primary School,2018,2651.633647395507,-0.2999999999999998,-3.5197228582569915
3345,Central Primary School,St Joseph Catholic Primary School,2018,3197.3717331583453,-0.5166666666666666,-1.4181351698188536
3346,Chater Junior School,St Joseph Catholic Primary School,2018,2986.642596629198,-0.18333333333333335,-2.4228238006992058
3347,Laurance Haines School,St Joseph Catholic Primary School,2018,2312.447404807296,-0.4999999999999999,-1.2495464274441805
3348,St Anthony's Catholic Primary School,St Joseph Catholic Primary School,2018,2791.8914735354597,-0.25,0.46089196162893
3349,Eastbury Farm Primary School,St Joseph Catholic Primary School,2018,1489.341465212058,-0.5777777777777777,0.08257736240095026
3350,Harvey Road Primary School,St Joseph Catholic Primary School,2018,4104.707663159461,0.0,2.3574594295802718
3351,Holywell Primary School,St Joseph Catholic Primary School,2018,2406.6568097674417,-0.911111111111111,-4.309138769658633
3352,Rickmansworth Park Junior Mixed and Infant School,St Joseph Catholic Primary School,2018,5037.539180989067,0.0,-0.7087289147678806
3353,"St Mary's Church of England Primary School, Rickmansworth",St Joseph Catholic Primary School,2018,5418.618735434336,-0.8999999999999999,-2.3693812388391544
3354,Yorke Mead Primary School,St Joseph Catholic Primary School,2018,4574.12745777815,-0.5833333333333333,-2.2219777483816068
3355,Bromet Primary School,St Joseph Catholic Primary School,2018,1718.0174620765645,-0.10833333333333317,-1.4459342070445387
3356,_Bushey Heath Primary School,St Joseph Catholic Primary School,2018,3990.124935387362,0.5333333333333334,2.546251640407808
3357,Greenfields Primary School,St Joseph Catholic Primary School,2018,1054.442980914568,-0.46666666666666656,-5.690527677226797
3358,Hartsbourne Primary School,St Joseph Catholic Primary School,2018,3798.2597330882995,-0.3666666666666666,0.13846953006378193
3359,Little Reddings Primary School,St Joseph Catholic Primary School,2018,3662.9452630362907,-0.7999999999999999,-2.799503753546887
3360,Oxhey Wood Primary School,St Joseph Catholic Primary School,2018,481.75720025755714,-0.7999999999999999,-2.1458297452440314
3361,Sacred Heart Catholic Primary School and Nursery,St Joseph Catholic Primary School,2018,2582.2594757305083,-0.20833333333333326,-1.8790945823388523
3363,St Meryl School,St Joseph Catholic Primary School,2018,1370.6075295284204,-0.2999999999999998,-2.5626126960277085
3364,Warren Dell Primary School,St Joseph Catholic Primary School,2018,382.5310444918164,-0.16666666666666652,-1.2008933154859291
3365,Woodhall Primary School,St Joseph Catholic Primary School,2018,1159.4869555109276,-0.8333333333333333,-3.349294893506884
3366,Beechfield School,St Meryl School,2018,5666.385973440214,-0.55,0.1765811796737728
3367,Cassiobury Junior School,St Meryl School,2018,5275.191939635941,0.033333333333333215,0.6395754266772267
3368,Highwood Primary School,St Meryl School,2018,4164.000120076847,-0.08333333333333348,-0.1783354145401272
3369,Knutsford School,St Meryl School,2018,4782.721923758479,0.44999999999999996,2.282196133794735
3370,Nascot Wood Junior School,St Meryl School,2018,5195.789160464462,0.5499999999999998,4.038008405012705
3371,Parkgate Junior School,St Meryl School,2018,5280.18304606952,-0.40000000000000013,-0.5853789687535684
3372,Bournehall Primary School,St Meryl School,2018,2538.5509646252917,0.2999999999999998,4.4759397566881205
3373,Bushey Manor Junior School,St Meryl School,2018,2062.8727541949843,0.0,-0.9571101622292828
3374,Central Primary School,St Meryl School,2018,3194.3908652511514,-0.21666666666666679,1.144477526208855
3375,Chater Junior School,St Meryl School,2018,3326.8148430593487,0.11666666666666647,0.1397888953285028
3376,Laurance Haines School,St Meryl School,2018,2926.1742941937005,-0.20000000000000007,1.3130662685835282
3377,St Anthony's Catholic Primary School,St Meryl School,2018,3657.4604577493383,0.04999999999999982,3.0235046576566385
3378,Eastbury Farm Primary School,St Meryl School,2018,2859.2833018083397,-0.2777777777777779,2.6451900584286587
3379,Harvey Road Primary School,St Meryl School,2018,5279.913825054345,0.2999999999999998,4.92007212560798
3380,Holywell Primary School,St Meryl School,2018,3340.0170658246643,-0.6111111111111112,-1.7465260736309243
3381,Yorke Mead Primary School,St Meryl School,2018,5656.287209822359,-0.28333333333333344,0.3406349476461019
3382,Bromet Primary School,St Meryl School,2018,1642.782091453398,0.19166666666666665,1.1166784889831698
3383,_Bushey Heath Primary School,St Meryl School,2018,2647.2786026408326,0.8333333333333333,5.108864336435516
3384,Greenfields Primary School,St Meryl School,2018,1645.1215760544872,-0.16666666666666674,-3.1279149811990887
3385,Hartsbourne Primary School,St Meryl School,2018,2427.670900266344,-0.06666666666666676,2.7010822260914904
3386,Little Reddings Primary School,St Meryl School,2018,2603.9318347452954,-0.5000000000000001,-0.23689105751917877
3387,Oxhey Wood Primary School,St Meryl School,2018,1056.3091403561743,-0.5000000000000001,0.4167829507836773
3388,Sacred Heart Catholic Primary School and Nursery,St Meryl School,2018,1771.4573096747208,0.09166666666666656,0.6835181136888562
3389,St Joseph Catholic Primary School,St Meryl School,2018,1370.6075295284204,0.2999999999999998,2.5626126960277085
3391,Warren Dell Primary School,St Meryl School,2018,1012.1427764895623,0.1333333333333333,1.3617193805417793
3392,Woodhall Primary School,St Meryl School,2018,988.3445755403325,-0.5333333333333334,-0.7866821974791758
3393,St Nicholas Elstree Church of England VA Primary School,St Meryl School,2018,5885.157347089371,-0.6000000000000001,-1.1779574418935543
3394,Beechfield School,Warren Dell Primary School,2018,5375.105301294106,-0.6833333333333333,-1.1851382008680065
3395,Cassiobury Junior School,Warren Dell Primary School,2018,4745.083877024726,-0.10000000000000009,-0.7221439538645527
3396,Cherry Tree Primary School,Warren Dell Primary School,2018,5952.229918274327,-0.3833333333333334,-3.260838818635604
3397,Highwood Primary School,Warren Dell Primary School,2018,4301.968154228945,-0.21666666666666679,-1.5400547950819066
3398,Knutsford School,Warren Dell Primary School,2018,4736.657471255442,0.31666666666666665,0.9204767532529556
3399,Nascot Wood Junior School,Warren Dell Primary School,2018,4822.493338512766,0.4166666666666665,2.6762890244709254
3400,Orchard Primary School,Warren Dell Primary School,2018,5945.032548270867,-0.2333333333333334,3.3450583085189116
3401,Parkgate Junior School,Warren Dell Primary School,2018,5154.956449864538,-0.5333333333333334,-1.9470983492953478
3402,Bournehall Primary School,Warren Dell Primary School,2018,3092.5665716359285,0.16666666666666652,3.114220376146341
3403,Bushey Manor Junior School,Warren Dell Primary School,2018,2339.1077358685297,-0.1333333333333333,-2.318829542771062
3404,Central Primary School,Warren Dell Primary School,2018,3024.720152344676,-0.3500000000000001,-0.21724185433292442
3405,Chater Junior School,Warren Dell Primary School,2018,2907.5797495511624,-0.01666666666666683,-1.2219304852132766
3406,Laurance Haines School,Warren Dell Primary School,2018,2309.039843744581,-0.33333333333333337,-0.04865311195825128
3407,St Anthony's Catholic Primary School,Warren Dell Primary School,2018,2892.6479218874874,-0.08333333333333348,1.6617852771148591
3408,Eastbury Farm Primary School,Warren Dell Primary School,2018,1861.5369993636978,-0.4111111111111112,1.2834706778868794
3409,Harvey Road Primary School,Warren Dell Primary School,2018,4345.591444211018,0.16666666666666652,3.558352745066201
3410,Holywell Primary School,Warren Dell Primary School,2018,2529.452312260502,-0.7444444444444445,-3.1082454541727036
3411,Rickmansworth Park Junior Mixed and Infant School,Warren Dell Primary School,2018,5319.360205889427,0.16666666666666652,0.49216440071804857
3412,"St Mary's Church of England Primary School, Rickmansworth",Warren Dell Primary School,2018,5762.118794332515,-0.7333333333333334,-1.1684879233532253
3413,Yorke Mead Primary School,Warren Dell Primary School,2018,4775.345013713669,-0.41666666666666674,-1.0210844328956774
3414,Bromet Primary School,Warren Dell Primary School,2018,1476.2472692608105,0.05833333333333335,-0.24504089155860953
3415,_Bushey Heath Primary School,Warren Dell Primary School,2018,3611.7598203645825,0.7,3.747144955893737
3416,Greenfields Primary School,Warren Dell Primary School,2018,1192.8989898562243,-0.30000000000000004,-4.489634361740868
3417,Hartsbourne Primary School,Warren Dell Primary School,2018,3434.6750938043615,-0.20000000000000007,1.339362845549711
3418,Little Reddings Primary School,Warren Dell Primary School,2018,3294.12355566697,-0.6333333333333334,-1.598610438060958
3419,Oxhey Wood Primary School,Warren Dell Primary School,2018,431.3930922024598,-0.6333333333333334,-0.9449364297581021
3420,Sacred Heart Catholic Primary School and Nursery,Warren Dell Primary School,2018,2234.3808985936125,-0.04166666666666674,-0.6782012668529231
3421,St Joseph Catholic Primary School,Warren Dell Primary School,2018,382.5310444918164,0.16666666666666652,1.2008933154859291
3422,St Meryl School,Warren Dell Primary School,2018,1012.1427764895623,-0.1333333333333333,-1.3617193805417793
3424,Woodhall Primary School,Warren Dell Primary School,2018,1039.5229675192368,-0.6666666666666667,-2.1484015780209553
3425,Beechfield School,Yorke Mead Primary School,2018,4005.6945714819544,-0.26666666666666666,-0.1640537679723291
3426,Cassiobury Junior School,Yorke Mead Primary School,2018,2554.614060871035,0.31666666666666665,0.29894047903112475
3427,Cherry Tree Primary School,Yorke Mead Primary School,2018,4585.837437153655,0.033333333333333326,-2.2397543857399262
3428,Divine Saviour Roman Catholic Primary School,Yorke Mead Primary School,2018,5615.724352209606,0.5833333333333333,4.08843569970081
3429,Grove Academy,Yorke Mead Primary School,2018,5632.025035455719,0.10555555555555551,-1.7855286797829064
3430,Highwood Primary School,Yorke Mead Primary School,2018,5363.223843920744,0.19999999999999996,-0.518970362186229
3431,Holy Rood Catholic Primary School,Yorke Mead Primary School,2018,3694.6772524809253,0.3833333333333333,2.586617250207965
3432,Kingsway Junior School,Yorke Mead Primary School,2018,5127.010532464313,0.19999999999999996,-3.1651708368557974
3433,Knutsford School,Yorke Mead Primary School,2018,4837.905745257963,0.7333333333333334,1.941561186148633
3434,Leavesden JMI School,Yorke Mead Primary School,2018,5317.423154122681,0.55,-1.5847488797013225
3435,Nascot Wood Junior School,Yorke Mead Primary School,2018,3399.748520111451,0.8333333333333333,3.697373457366603
3436,Orchard Primary School,Yorke Mead Primary School,2018,4070.945344757161,0.18333333333333335,4.366142741414589
3437,Parkgate Junior School,Yorke Mead Primary School,2018,4680.677728705535,-0.1166666666666667,-0.9260139163996702
3438,Sarratt Church of England Primary School,Yorke Mead Primary School,2018,4439.32889072211,0.09615384615384615,-0.9295773027451509
3439,"St Paul's Church of England Primary School, Langleybury",Yorke Mead Primary School,2018,4524.334757729583,0.28333333333333344,2.7258282477828
3440,Tanners Wood Junior Mixed and Infant School,Yorke Mead Primary School,2018,5619.411001163734,-0.033333333333333326,0.8364107629436334
3441,Bushey Manor Junior School,Yorke Mead Primary School,2018,5164.22162576317,0.28333333333333344,-1.2977451098753847
3442,Central Primary School,Yorke Mead Primary School,2018,4045.6638515823333,0.06666666666666665,0.8038425785627531
3443,Chater Junior School,Yorke Mead Primary School,2018,3257.658668430442,0.3999999999999999,-0.20084605231759908
3444,Laurance Haines School,Yorke Mead Primary School,2018,2989.338555600553,0.08333333333333337,0.9724313209374262
3445,St Anthony's Catholic Primary School,Yorke Mead Primary School,2018,2110.6368707098814,0.33333333333333326,2.6828697100105368
3446,Arnett Hills Junior Mixed and Infant School,Yorke Mead Primary School,2018,3209.3591260561666,0.3500000000000001,5.013029682689086
3447,Chorleywood Primary School,Yorke Mead Primary School,2018,5106.478336388004,0.41666666666666674,4.611745118944271
3448,Christ Church Chorleywood CofE School,Yorke Mead Primary School,2018,3800.9077863057923,0.3833333333333333,5.454466141431313
3449,Eastbury Farm Primary School,Yorke Mead Primary School,2018,3682.5914788366085,0.005555555555555536,2.304555110782557
3450,Harvey Road Primary School,Yorke Mead Primary School,2018,722.2721093881446,0.5833333333333333,4.5794371779618785
3451,Holywell Primary School,Yorke Mead Primary School,2018,2339.6907915363518,-0.3277777777777778,-2.087161021277026
3452,Maple Cross Junior Mixed Infant and Nursery School,Yorke Mead Primary School,2018,5717.049063983971,-0.21666666666666667,-0.42366091321930655
3453,Rickmansworth Park Junior Mixed and Infant School,Yorke Mead Primary School,2018,1436.3011522657775,0.5833333333333333,1.513248833613726
3454,Russell School,Yorke Mead Primary School,2018,5383.234158013192,-0.18333333333333335,0.2890234945412169
3455,Shepherd Primary,Yorke Mead Primary School,2018,3599.145593053996,-0.23333333333333328,-0.09204512094677095
3456,St John Catholic Primary School,Yorke Mead Primary School,2018,3280.4536271680477,0.050000000000000044,3.3435115565044757
3457,"St Mary's Church of England Primary School, Rickmansworth",Yorke Mead Primary School,2018,2974.8944519091765,-0.31666666666666665,-0.14740349045754778
3458,St Peter's Church of England Voluntary Aided Primary School,Yorke Mead Primary School,2018,3282.2201327759844,-0.050000000000000044,2.146461733275311
3460,Bromet Primary School,Yorke Mead Primary School,2018,4422.379676147221,0.4750000000000001,0.776043541337068
3461,Greenfields Primary School,Yorke Mead Primary School,2018,5409.066462893574,0.1166666666666667,-3.4685499288451904
3462,Oxhey Wood Primary School,Yorke Mead Primary School,2018,5055.685512371196,-0.21666666666666667,0.07614800313757539
