Full Name,Year,URN,PTRWM_EXP,PTRWM_HIGH,READPROG,WRITPROG,MATPROG,READ_AVERAGE,GPS_AVERAGE,MAT_AVERAGE,Grade,%exp_norm,%high_norm,norm_%,READ_norm,WRIT_norm,MAT_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,appl/plc,weightedPref,log_WP,%exp_norm,%high_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,READ_norm,WRIT_norm,MAT_norm,pred_WP,resid_WP,pred_log_WP,resid_log_WP,pca_1,pca,pca_2,Latitude,Longitude,Easting,Northing
St Michael's C of E VA Primary (Bishop's Stortford) **,2020,117426,0.86,0.18,-0.2,-2.1,0.8,108,112,109,1,1.221599362,0.573487196,1.002841652,0.785400177,1.784333126,1.385955112,-0.222084515,-0.893655803,0.42643299,3.5,2.666666667,0.980829253,1.221599362,0.573487196,-0.222084515,-0.893655803,0.42643299,0.785400177,1.784333126,1.385955112,3.023393943,-0.356727277,1.042730618,-0.061901365,-2.054824074,2.054824074,-1.764250987,51.869508,0.157868,548662,221193
Thorley Hill Primary School,2019,117230,0.87,0.47,4.1,1.9,4.8,111,112,111,2,1.287527803,3.813489732,2.849730467,1.810793459,1.784333126,2.101074281,1.703610544,0.921618836,2.132688877,3.9,3,1.098612289,1.287527803,3.813489732,1.703610544,0.921618836,2.132688877,1.810793459,1.784333126,2.101074281,3.644958984,-0.644958984,1.289505099,-0.19089281,-5.508534906,5.508534906,0.018760336,51.857648,0.161715,548966,219882
Thorley Hill Primary School,2018,117230,0.87,0.23,2.4,0.4,0.8,109,110,107,2,1.287527803,1.132108323,1.351752026,1.127197938,1.102959875,0.670835944,0.942289242,0.240890846,0.42643299,4.733333333,3.5,1.252762968,1.287527803,1.132108323,0.942289242,0.240890846,0.42643299,1.127197938,1.102959875,0.670835944,3.106415643,0.393584357,1.07569199,0.177070978,-2.516132101,2.516132101,-0.488169435,51.857648,0.161715,548966,219882
Thorley Hill Primary School,2020,117230,0.88,0.3,1.4,2.2,1.9,108,110,108,2,1.353456245,1.914177901,1.825493936,0.785400177,1.102959875,1.028395528,0.494453181,1.057764434,0.895653359,4.866666667,3.633333333,1.290150501,1.353456245,1.914177901,0.494453181,1.057764434,0.895653359,0.785400177,1.102959875,1.028395528,3.195992193,0.437341141,1.111255777,0.178894724,-3.013861993,3.013861993,0.250731473,51.857648,0.161715,548966,219882
Thorn Grove Primary School,2019,117277,0.76,0.03,0.9,-0.8,-0.6,106,106,104,3,0.562314947,-1.102376185,-0.301710189,0.101804655,-0.259786629,-0.401842808,0.270535151,-0.303691545,-0.17075657,2.366666667,2.133333333,0.757685702,0.562314947,-1.102376185,0.270535151,-0.303691545,-0.17075657,0.101804655,-0.259786629,-0.401842808,2.580150712,-0.446817379,0.86675367,-0.109067969,0.40804602,-0.40804602,-0.190130878,51.864168,0.171948,549649,220628
Thorn Grove Primary School,2018,117277,0.61,0.14,-2.3,-0.5,-0.2,103,107,105,3,-0.426611676,0.126590294,-0.16760971,-0.923588627,0.080899997,-0.044283224,-1.162540242,-0.167545947,-0.000130982,3,2.266666667,0.818310324,-0.426611676,0.126590294,-1.162540242,-0.167545947,-0.000130982,-0.923588627,0.080899997,-0.044283224,2.492029236,-0.225362569,0.831767579,-0.013457255,0.89769083,-0.89769083,0.016456107,51.864168,0.171948,549649,220628
Thorn Grove Primary School,2020,117277,0.5,0,1.2,-0.1,-2.1,104,105,102,2,-1.151824532,-1.437548861,-1.446577315,-0.581790866,-0.600473254,-1.116961976,0.404885969,0.013981517,-0.810602528,2.833333333,2.1,0.741937345,-1.151824532,-1.437548861,0.404885969,0.013981517,-0.810602528,-0.581790866,-0.600473254,-1.116961976,2.302081808,-0.202081808,0.756354428,-0.014417083,1.953129033,-1.953129033,0.56745825,51.864168,0.171948,549649,220628
Cowley Hill Primary School,2019,117099,0.68,0.04,-1.4,-2.3,0.9,105,107,107,2,0.034887415,-0.99065196,-0.533946673,-0.239993105,0.080899997,0.670835944,-0.759487787,-0.984419535,0.469089387,2.55,2.3,0.832909123,0.034887415,-0.99065196,-0.759487787,-0.984419535,0.469089387,-0.239993105,0.080899997,0.670835944,2.574689785,-0.274689785,0.864585566,-0.031676443,0.438389529,-0.438389529,-0.806506244,51.664028,-0.27329,519521,197550
Cowley Hill Primary School,2018,117099,0.68,0.12,-1.6,3.3,1.3,103,106,106,2,0.034887415,-0.096858157,-0.034620526,-0.923588627,-0.259786629,0.31327636,-0.849054999,1.55696496,0.639714976,2.7,2.65,0.97455964,0.034887415,-0.096858157,-0.849054999,1.55696496,0.639714976,-0.923588627,-0.259786629,0.31327636,2.644681272,0.005318728,0.892373669,0.082185971,0.049483555,-0.049483555,1.598417645,51.664028,-0.27329,519521,197550
Cowley Hill Primary School,2020,117099,0.68,0.09,-2.1,0.2,-0.5,103,105,106,2,0.034887415,-0.432030833,-0.221867831,-0.923588627,-0.600473254,0.31327636,-1.07297303,0.150127114,-0.128100173,2.85,2.816666667,1.035554153,0.034887415,-0.432030833,-1.07297303,0.150127114,-0.128100173,-0.923588627,-0.600473254,0.31327636,2.480280056,0.336386611,0.827102905,0.208451248,0.962974861,-0.962974861,0.294960381,51.664028,-0.27329,519521,197550
Kenilworth Primary School,2019,117183,0.52,0.03,-2.9,0.2,-0.6,101,101,104,3,-1.019967649,-1.102376185,-1.185666947,-1.607184148,-1.963219758,-0.401842808,-1.431241878,0.150127114,-0.17075657,4.033333333,3.633333333,1.290150501,-1.019967649,-1.102376185,-1.431241878,0.150127114,-0.17075657,-1.607184148,-1.963219758,-0.401842808,2.150511783,1.482821551,0.696177919,0.593972582,2.795324145,-2.795324145,1.087646842,51.654813,-0.258807,520547,196549
Kenilworth Primary School,2018,117183,0.48,0.04,-4.5,-4.7,-3.9,102,104,102,2,-1.283681415,-0.99065196,-1.270577304,-1.265386387,-0.94115988,-1.116961976,-2.147779574,-2.073584319,-1.578417677,4.333333333,3.433333333,1.233531607,-1.283681415,-0.99065196,-2.147779574,-2.073584319,-1.578417677,-1.265386387,-0.94115988,-1.116961976,1.955523553,1.47780978,0.618763463,0.614768143,3.878771439,-3.878771439,-1.466418051,51.654813,-0.258807,520547,196549
Kenilworth Primary School,2020,117183,0.55,0.07,-4.6,-4.7,-3.2,102,105,104,3,-0.822182325,-0.655479283,-0.825509278,-1.265386387,-0.600473254,-0.401842808,-2.19256318,-2.073584319,-1.279822897,2.733333333,2.1,0.741937345,-0.822182325,-0.655479283,-2.19256318,-2.073584319,-1.279822897,-1.265386387,-0.600473254,-0.401842808,2.098177421,0.001822579,0.675400069,0.066537276,3.08611874,-3.08611874,-1.664526126,51.654813,-0.258807,520547,196549
Monksmead School,2019,117219,0.5,0,-2.6,-1.2,-3.1,102,104,101,2,-1.151824532,-1.437548861,-1.446577315,-1.265386387,-0.94115988,-1.47452156,-1.29689106,-0.485219009,-1.2371665,6.1,5,1.609437912,-1.151824532,-1.437548861,-1.29689106,-0.485219009,-1.2371665,-1.265386387,-0.94115988,-1.47452156,2.053219923,2.946780077,0.65755099,0.951886922,3.335923969,-3.335923969,0.108243223,51.654287,-0.268181,519900,196475
Monksmead School,2018,117219,0.63,0.03,0.2,-1,-1.8,106,106,104,2,-0.294754793,-1.102376185,-0.780520099,0.101804655,-0.259786629,-0.401842808,-0.042950091,-0.394455277,-0.682633336,6.366666667,5.866666667,1.769286613,-0.294754793,-1.102376185,-0.042950091,-0.394455277,-0.682633336,0.101804655,-0.259786629,-0.401842808,2.465614976,3.40105169,0.821280558,0.948006055,1.044461013,-1.044461013,-0.377299428,51.654287,-0.268181,519900,196475
Monksmead School,2020,117219,0.44,0.11,-0.6,-3.6,0,103,105,104,2,-1.547395181,-0.208582382,-0.980993052,-0.923588627,-0.600473254,-0.401842808,-0.401218939,-1.574383793,0.085181813,5.4,4.8,1.568615918,-1.547395181,-0.208582382,-0.401218939,-1.574383793,0.085181813,-0.923588627,-0.600473254,-0.401842808,2.315108963,2.484891037,0.761526484,0.807089434,1.880743969,-1.880743969,-0.515179974,51.654287,-0.268181,519900,196475
Parkside Community Primary School School,2019,117562,0.5,0.07,-2.3,0.3,-4,103,105,100,3,-1.151824532,-0.655479283,-1.009666936,-0.923588627,-0.600473254,-1.832081144,-1.162540242,0.19550898,-1.621074074,1.016666667,1.033333333,0.032789823,-1.151824532,-0.655479283,-1.162540242,0.19550898,-1.621074074,-0.923588627,-0.600473254,-1.832081144,2.134135137,-1.100801803,0.689676044,-0.656886221,2.886320575,-2.886320575,0.383663038,51.670005,-0.281031,518970,198202
Parkside Community Primary School School,2018,117562,0.43,0,-4.7,0.1,-4.4,100,101,100,3,-1.613323623,-1.437548861,-1.704398036,-1.948981909,-1.963219758,-1.832081144,-2.237346786,0.104745249,-1.791699663,1.15,1.183333333,0.168335315,-1.613323623,-1.437548861,-2.237346786,0.104745249,-1.791699663,-1.948981909,-1.963219758,-1.832081144,1.810648115,-0.627314782,0.561244847,-0.392909532,4.68376824,-4.68376824,0.83686145,51.670005,-0.281031,518970,198202
Parkside Community Primary School School,2020,117562,0.48,0.12,-2.8,0.8,-1.1,99,98,102,3,-1.283681415,-0.096858157,-0.771251157,-2.290779669,-2.985279635,-1.116961976,-1.386458272,0.42241831,-0.384038556,1.216666667,1.216666667,0.196114879,-1.283681415,-0.096858157,-1.386458272,0.42241831,-0.384038556,-2.290779669,-2.985279635,-1.116961976,2.025276566,-0.808609899,0.646456886,-0.450342007,3.491190544,-3.491190544,1.890981633,51.670005,-0.281031,518970,198202
Saffron Green Primary School,2019,117195,0.47,0.03,0.5,-0.7,0.1,102,100,102,2,-1.349609857,-1.102376185,-1.369824604,-1.265386387,-2.303906383,-1.116961976,0.091400727,-0.258309679,0.12783821,1.666666667,1.533333333,0.427444015,-1.349609857,-1.102376185,0.091400727,-0.258309679,0.12783821,-1.265386387,-2.303906383,-1.116961976,2.17207775,-0.638744417,0.704740064,-0.27729605,2.675493379,-2.675493379,1.300922419,51.651274,-0.253002,520958,196165
Saffron Green Primary School,2018,117195,0.5,0.05,-1.6,-0.2,-2.6,103,104,102,2,-1.151824532,-0.878927734,-1.134498473,-0.923588627,-0.94115988,-1.116961976,-0.849054999,-0.031400349,-1.023884514,2.066666667,2.333333333,0.84729786,-1.151824532,-0.878927734,-0.849054999,-0.031400349,-1.023884514,-0.923588627,-0.94115988,-1.116961976,2.195706507,0.137626827,0.714121181,0.133176679,2.544200776,-2.544200776,0.419906348,51.651274,-0.253002,520958,196165
Saffron Green Primary School,2020,117195,0.48,0,-5.4,-4.4,-1.8,97,102,102,2,-1.283681415,-1.437548861,-1.520240378,-2.974375191,-1.622533132,-1.116961976,-2.550832029,-1.937438721,-0.682633336,1.8,1.366666667,0.312374685,-1.283681415,-1.437548861,-2.550832029,-1.937438721,-0.682633336,-2.974375191,-1.622533132,-1.116961976,1.802334235,-0.435667568,0.55794406,-0.245569375,4.729964112,-4.729964112,-0.3531466,51.651274,-0.253002,520958,196165
St Teresa's Catholic Primary School **,2019,117466,0.77,0.13,1.2,1.7,2.9,106,105,107,2,0.628243388,0.014866069,0.359279026,0.101804655,-0.600473254,0.670835944,0.404885969,0.830855104,1.32221733,2.633333333,3.3,1.193922468,0.628243388,0.014866069,0.404885969,0.830855104,1.32221733,0.101804655,-0.600473254,0.670835944,2.854043518,0.445956482,0.975494913,0.218427555,-1.11383261,1.11383261,1.071517987,51.660199,-0.270934,519694,197128
St Teresa's Catholic Primary School **,2018,117466,0.71,0.11,-0.1,4.2,2.2,103,105,105,2,0.232672739,-0.208582382,0.0134583,-0.923588627,-0.600473254,-0.044283224,-0.177300909,1.965401754,1.02362255,2.366666667,2.766666667,1.017643226,0.232672739,-0.208582382,-0.177300909,1.965401754,1.02362255,-0.923588627,-0.600473254,-0.044283224,2.685380001,0.081286666,0.908531926,0.1091113,-0.176657931,0.176657931,2.302656718,51.660199,-0.270934,519694,197128
St Teresa's Catholic Primary School **,2020,117466,0.72,0.07,0.7,-0.5,0.3,106,106,106,2,0.298601181,-0.655479283,-0.199373242,0.101804655,-0.259786629,0.31327636,0.180967939,-0.167545947,0.213151004,3,3.933333333,1.369487243,0.298601181,-0.655479283,0.180967939,-0.167545947,0.213151004,0.101804655,-0.259786629,0.31327636,2.663997273,1.26933606,0.90004253,0.469444712,-0.057845331,0.057845331,-0.081965396,51.660199,-0.270934,519694,197128
Summerswood Primary School,2019,117182,0.58,0.17,-2.3,-1.8,-1.6,103,106,104,2,-0.624397,0.46176297,-0.090857,-0.923588627,-0.259786629,-0.401842808,-1.162540242,-0.757510205,-0.597320542,2.616666667,2.316666667,0.840129371,-0.624397,0.46176297,-1.162540242,-0.757510205,-0.597320542,-0.923588627,-0.259786629,-0.401842808,2.387274666,-0.070607999,0.790177796,0.049951575,1.479757018,-1.479757018,-0.46861198,51.650522,-0.269018,519852,196055
Summerswood Primary School,2018,117182,0.53,0.04,-3.9,-2.5,-5,102,105,101,2,-0.954039208,-0.99065196,-1.086419647,-1.265386387,-0.600473254,-1.47452156,-1.879077938,-1.075183267,-2.047638046,1.783333333,1.7,0.530628251,-0.954039208,-0.99065196,-1.879077938,-1.075183267,-2.047638046,-1.265386387,-0.600473254,-1.47452156,2.005735173,-0.305735173,0.638698539,-0.108070288,3.599771809,-3.599771809,-0.853161247,51.650522,-0.269018,519852,196055
Summerswood Primary School,2020,117182,0.47,0.07,-3,-2.1,-2.8,102,103,103,2,-1.349609857,-0.655479283,-1.120161531,-1.265386387,-1.281846506,-0.759402392,-1.476025484,-0.893655803,-1.109197308,2.583333333,2.433333333,0.889262059,-1.349609857,-0.655479283,-1.476025484,-0.893655803,-1.109197308,-1.265386387,-1.281846506,-0.759402392,2.093816492,0.339516841,0.673668688,0.215593371,3.110350129,-3.110350129,-0.239334117,51.650522,-0.269018,519852,196055
Woodlands Primary School,2019,117181,0.64,0.18,-0.4,-0.3,-1.6,106,107,104,2,-0.228826351,0.573487196,0.192547958,0.101804655,0.080899997,-0.401842808,-0.311651727,-0.076782215,-0.597320542,4.733333333,4.366666667,1.473999942,-0.228826351,0.573487196,-0.311651727,-0.076782215,-0.597320542,0.101804655,0.080899997,-0.401842808,2.595923661,1.770743005,0.873015865,0.600984076,0.320404016,-0.320404016,-0.278678386,51.66674,-0.271813,519616,197854
Woodlands Primary School,2018,117181,0.64,0.07,-2.9,-1.9,-2.4,102,106,102,2,-0.228826351,-0.655479283,-0.494025494,-1.265386387,-0.259786629,-1.116961976,-1.431241878,-0.802892071,-0.938571719,4.866666667,4.333333333,1.466337069,-0.228826351,-0.655479283,-1.431241878,-0.802892071,-0.938571719,-1.265386387,-0.259786629,-1.116961976,2.233468321,2.099865013,0.729113421,0.737223648,2.334378186,-2.334378186,-0.443671851,51.66674,-0.271813,519616,197854
Woodlands Primary School,2020,117181,0.48,0.14,-4.6,-2.4,-4.2,101,104,102,2,-1.283681415,0.126590294,-0.646419621,-1.607184148,-0.94115988,-1.116961976,-2.19256318,-1.029801401,-1.706386869,4.366666667,3.233333333,1.173513597,-1.283681415,0.126590294,-2.19256318,-1.029801401,-1.706386869,-1.607184148,-0.94115988,-1.116961976,2.032411344,1.20092199,0.649289544,0.524224053,3.451546326,-3.451546326,-0.601503249,51.66674,-0.271813,519616,197854
Breachwood Green JMI School,2019,117119,0.53,0.12,-3.9,-3.3,-4.2,104,105,103,3,-0.954039208,-0.096858157,-0.5870935,-0.581790866,-0.600473254,-0.759402392,-1.879077938,-1.438238195,-1.706386869,1.6,2.266666667,0.818310324,-0.954039208,-0.096858157,-1.879077938,-1.438238195,-1.706386869,-0.581790866,-0.600473254,-0.759402392,2.162845733,0.103820933,0.701074758,0.117235565,2.726790852,-2.726790852,-1.417434009,51.885107,-0.327651,515198,222049
Breachwood Green JMI School,2018,117119,0.35,0.12,-5.2,-3.8,-6.5,104,104,100,2,-2.140751155,-0.096858157,-1.250061068,-0.581790866,-0.94115988,-1.832081144,-2.461264817,-1.665147525,-2.687484003,0.866666667,1.266666667,0.236388778,-2.140751155,-0.096858157,-2.461264817,-1.665147525,-2.687484003,-0.581790866,-0.94115988,-1.832081144,1.873342854,-0.606676187,0.586135986,-0.349747208,4.335406469,-4.335406469,-1.5853755,51.885107,-0.327651,515198,222049
Breachwood Green JMI School,2020,117119,0.59,0.06,-2.3,0.1,-2.8,103,106,104,3,-0.558468559,-0.767203509,-0.74059892,-0.923588627,-0.259786629,-0.401842808,-1.162540242,0.104745249,-1.109197308,1.8,2.2,0.78845736,-0.558468559,-0.767203509,-1.162540242,0.104745249,-1.109197308,-0.923588627,-0.259786629,-0.401842808,2.322758079,-0.122758079,0.764563345,0.023894015,1.838241843,-1.838241843,0.050064765,51.885107,-0.327651,515198,222049
Brookmans Park School,2019,117570,0.91,0.2,2.2,1.3,3.7,109,109,109,2,1.551241569,0.796935647,1.311830847,1.127197938,0.762273249,1.385955112,0.85272203,0.64932764,1.663468508,2.377777778,2.822222222,1.037524597,1.551241569,0.796935647,0.85272203,0.64932764,1.663468508,1.127197938,0.762273249,1.385955112,3.221017685,-0.398795463,1.121191427,-0.083666831,-3.152915525,3.152915525,0.147152812,51.72435,-0.201523,524319,204378
Brookmans Park School,2018,117570,0.8,0.13,3.3,0.4,1.6,110,109,108,2,0.826028713,0.014866069,0.469773621,1.468995698,0.762273249,1.028395528,1.345341696,0.240890846,0.767684167,2.577777778,3.044444444,1.113318436,0.826028713,0.014866069,1.345341696,0.240890846,0.767684167,1.468995698,0.762273249,1.028395528,3.079208338,-0.034763894,1.064890114,0.048428322,-2.364955382,2.364955382,-0.318410247,51.72435,-0.201523,524319,204378
Brookmans Park School,2020,117570,0.93,0.27,2.1,2.9,2.4,109,110,109,2,1.683098453,1.579005224,1.822404289,1.127197938,1.102959875,1.385955112,0.807938424,1.375437496,1.108935345,2.444444444,3.088888889,1.127811443,1.683098453,1.579005224,0.807938424,1.375437496,1.108935345,1.127197938,1.102959875,1.385955112,3.293744729,-0.204855841,1.150065604,-0.02225416,-3.557021555,3.557021555,0.403733905,51.72435,-0.201523,524319,204378
Broxbourne CE Primary,2019,117437,0.72,0.21,0.9,-0.3,0.5,108,108,107,1,0.298601181,0.908659872,0.674447516,0.785400177,0.421586623,0.670835944,0.270535151,-0.076782215,0.298463798,4.8,4.5,1.504077397,0.298601181,0.908659872,0.270535151,-0.076782215,0.298463798,0.785400177,0.421586623,0.670835944,2.891272562,1.608727438,0.990275632,0.513801765,-1.320694872,1.320694872,-0.477797676,51.741555,-0.017826,536954,206620
Broxbourne CE Primary,2018,117437,0.78,0.16,-0.2,-1.5,-0.6,107,108,106,1,0.69417183,0.350038745,0.583357863,0.443602416,0.421586623,0.31327636,-0.222084515,-0.621364607,-0.17075657,5.233333333,4.333333333,1.466337069,0.69417183,0.350038745,-0.222084515,-0.621364607,-0.17075657,0.443602416,0.421586623,0.31327636,2.753686056,1.579647277,0.935650876,0.530686193,-0.556198842,0.556198842,-1.005826941,51.741555,-0.017826,536954,206620
Broxbourne CE Primary,2020,117437,0.83,0.2,-0.1,1.2,2.3,105,107,108,1,1.023814037,0.796935647,1.017178594,-0.239993105,0.080899997,1.028395528,-0.177300909,0.603945774,1.066278947,5.1,4.7,1.547562509,1.023814037,0.796935647,-0.177300909,0.603945774,1.066278947,-0.239993105,0.080899997,1.028395528,2.916068124,1.783931876,1.000119995,0.547442514,-1.458470802,1.458470802,0.512194852,51.741555,-0.017826,536954,206620
Wormley C of E Primary School (VC),2019,117400,0.67,0.11,-0.5,0.1,1,105,108,106,2,-0.031041027,-0.208582382,-0.133867826,-0.239993105,0.421586623,0.31327636,-0.356435333,0.104745249,0.511745784,2.166666667,2.65,0.97455964,-0.031041027,-0.208582382,-0.356435333,0.104745249,0.511745784,-0.239993105,0.421586623,0.31327636,2.688288604,-0.038288604,0.909686703,0.064872937,-0.192819514,0.192819514,0.110269627,51.736725,-0.018833,536899,206081
Wormley C of E Primary School (VC),2018,117400,0.61,0.05,-3.9,-3.5,-1.2,103,107,105,2,-0.426611676,-0.878927734,-0.729351626,-0.923588627,0.080899997,-0.044283224,-1.879077938,-1.529001927,-0.426694953,2.3,2.766666667,1.017643226,-0.426611676,-0.878927734,-1.879077938,-1.529001927,-0.426694953,-0.923588627,0.080899997,-0.044283224,2.30346993,0.463196737,0.756905542,0.260737685,1.945415971,-1.945415971,-1.306344209,51.736725,-0.018833,536899,206081
Wormley C of E Primary School (VC),2020,117400,0.68,0.14,-1.6,-0.4,-0.3,105,106,106,2,0.034887415,0.126590294,0.090211011,-0.239993105,-0.259786629,0.31327636,-0.849054999,-0.122164081,-0.042787379,2.183333333,2.266666667,0.818310324,0.034887415,0.126590294,-0.849054999,-0.122164081,-0.042787379,-0.239993105,-0.259786629,0.31327636,2.591295575,-0.324628908,0.871178417,-0.052868093,0.346119863,-0.346119863,-0.186171537,51.736725,-0.018833,536899,206081
Sandon JMI School,2019,117147,0.58,0.17,2.3,-5.5,-0.5,112,110,108,2,-0.624397,0.46176297,-0.090857,2.15259122,1.102959875,1.028395528,0.897505636,-2.436639247,-0.128100173,1.533333333,1.866666667,0.624154309,-0.624397,0.46176297,0.897505636,-2.436639247,-0.128100173,2.15259122,1.102959875,1.028395528,2.879026969,-1.012360302,0.985413872,-0.361259563,-1.252652535,1.252652535,-2.938796604,51.991892,-0.078276,532046,234348
Sandon JMI School,2018,117147,0.44,0.22,0.2,-7.2,-1.7,109,109,107,2,-1.547395181,1.020384097,-0.2944196,1.127197938,0.762273249,0.670835944,-0.042950091,-3.208130968,-0.639976939,2.214285714,2,0.693147181,-1.547395181,1.020384097,-0.042950091,-3.208130968,-0.639976939,1.127197938,0.762273249,0.670835944,2.607058747,-0.607058747,0.87743673,-0.184289549,0.258532189,-0.258532189,-3.261938972,51.991892,-0.078276,532046,234348
Sandon JMI School,2020,117147,0.64,0.09,1.1,-2.4,-2.9,105,102,101,2,-0.228826351,-0.432030833,-0.369193957,-0.239993105,-1.622533132,-1.47452156,0.360102363,-1.029801401,-1.151853705,1.466666667,1.533333333,0.427444015,-0.228826351,-0.432030833,0.360102363,-1.029801401,-1.151853705,-0.239993105,-1.622533132,-1.47452156,2.285350851,-0.752017517,0.749711884,-0.322267869,2.046094187,-2.046094187,-0.304076507,51.991892,-0.078276,532046,234348
Bournehall Primary School,2019,117296,0.77,0.17,1.8,-1,-0.6,109,109,106,1,0.628243388,0.46176297,0.6089421,1.127197938,0.762273249,0.31327636,0.673587606,-0.394455277,-0.17075657,6.5,4.966666667,1.602748924,0.628243388,0.46176297,0.673587606,-0.394455277,-0.17075657,1.127197938,0.762273249,0.31327636,2.890873993,2.075792674,0.990117391,0.612631533,-1.318480232,1.318480232,-0.980161735,51.649366,-0.362051,513419,195778
Bournehall Primary School,2018,117296,0.9,0.27,3.8,0.9,2.1,111,112,109,1,1.485313128,1.579005224,1.711909694,1.810793459,1.784333126,1.385955112,1.569259726,0.467800176,0.980966153,5.866666667,4.466666667,1.496642418,1.485313128,1.579005224,1.569259726,0.467800176,0.980966153,1.810793459,1.784333126,1.385955112,3.374531711,1.092134955,1.182139746,0.314502672,-4.00591243,4.00591243,-0.592390176,51.649366,-0.362051,513419,195778
